Network,score,WCut,nWCut,graph ratio,nGraph,leak + skip,nls,Baseline,RE,PFL,NFL,ACDC1,ACDC2,ACDC3,Strict Verd,Reinitz,Ultra Strong
46352,0.18215347506151872,0.01737422984915199,0.018195027533065608,0.08928840063220204,0.34754417148357786,0.941815551081192,0.18072122616791264,False,7,4,2,False,False,False,False,False,True
46371,0.1410117182486369,0.07949283258982658,0.13090501278940062,0.06575380274436919,0.2475458178246674,0.9856457075387979,0.044584324131842656,True,5,3,3,False,False,False,False,False,False
46402,0.2216327657166589,0.12965159580773916,0.22191468160581054,0.09846657382545501,0.3865421698048552,0.9818282305180963,0.05644144573931098,False,6,2,4,False,False,True,True,False,True
46403,0.18235902752175737,0.08945627280889035,0.14898299829852635,0.09386135260312371,0.36697461472432896,0.9899808045955613,0.031119469542416733,False,5,4,2,False,False,False,False,False,True
46452,0.12452632002009777,0.06187099874043078,0.09893139223572274,0.058170200722519584,0.21532314206009004,0.9809000364452368,0.05932442576448049,True,4,2,4,False,False,False,False,False,False
46466,0.2079699881755678,0.21408679598541297,0.37511661705291754,0.054807932339840396,0.2010368855270583,0.9846244172446008,0.04775646194672756,False,6,1,5,False,False,True,False,False,False
46489,0.14986925891426314,0.14373631785575838,0.24747045305480922,0.03907642930436788,0.1341938312448055,0.9781250721600527,0.06794349244317466,True,4,2,4,False,False,False,False,False,False
46500,0.0863256346195293,0.038339593594853186,0.0562352559737548,0.04360397715081982,0.15343135265540944,0.9841241505654637,0.04931029522942365,True,5,3,3,False,False,False,False,False,False
46594,0.2583894426931254,0.04856183085742224,0.07478281113948781,0.170329308778899,0.6918864641505941,0.9972635941301939,0.008499052789294304,False,7,4,2,False,True,False,True,False,True
46602,0.20912021696695404,0.11747742112306925,0.1998254685733557,0.10798985214187799,0.42700651755435437,0.9998297121228216,0.0005286647731520544,False,6,2,4,False,True,False,False,False,True
46608,0.22926791840337876,0.05161051364423809,0.0803144389738702,0.15018469974034687,0.6062921511073676,0.9996144841078887,0.0011971651288985585,False,7,3,3,False,True,False,False,False,False
46618,0.1582269816274882,0.05888064543008053,0.09350559927434761,0.0971592747709715,0.38098746460822264,0.9999394296635964,0.00018788099989430762,False,5,1,5,False,True,False,False,False,False
46634,0.13040763108526604,0.0495192108579145,0.07651991212018223,0.08148826766496832,0.31440145713759715,0.9999028415650455,0.00030152399801874896,False,5,4,2,False,False,False,False,False,True
46704,0.2014490539773485,0.021006501609830003,0.02478553792014092,0.10369627271244033,0.40876312642892115,0.9450102377521769,0.17079849758298338,True,5,6,0,False,False,False,False,False,False
46742,0.2249738541238996,0.04685632790101636,0.07168829187166673,0.13708999975314365,0.5506528558613396,0.983071314462984,0.05258041463869256,True,4,5,1,False,False,False,False,False,False
46771,0.1307316847518046,0.1194226204993237,0.2033549007135721,0.050574434222422644,0.18304877950640114,0.9981353488245008,0.005791374035440611,True,3,2,4,False,False,False,False,False,False
46816,0.12599615507882247,0.034928831767575254,0.05004666031473416,0.059758681614140066,0.2220725870575254,0.9659146394697917,0.10586921786420789,True,5,2,4,False,False,False,False,False,False
46826,0.13262807809092714,0.063365667615078,0.10164336738313348,0.03980334232792527,0.13728247996340287,0.9488222379872249,0.1589583869262451,True,3,2,4,False,False,False,False,False,False
46861,0.4995479702986001,0.4740583551298133,0.8468173525082171,0.11549717508372236,0.45890508400312807,0.9378876022285656,0.19292147438445517,False,6,4,2,False,False,False,True,False,False
46867,0.1701789282967797,0.03941745398391574,0.058190960435859196,0.08893214809928873,0.3460304567837161,0.9657709986528463,0.10631536767076377,True,5,2,4,False,False,False,False,False,False
46969,0.195363972316866,0.05818421380832496,0.09224197140190807,0.09846311008261073,0.38652745238399344,0.9654467480836669,0.10732249316469655,True,4,5,1,False,False,False,False,False,False
46976,0.2758194534746253,0.09643405089615062,0.16164370267110095,0.0976702763498008,0.3831587069996829,0.9089970069523736,0.282655950753092,True,6,2,4,False,False,False,False,False,False
47013,0.24028686956280632,0.21374860595003972,0.3745029942053482,0.08089819990134857,0.31189426304019235,0.9889042201817764,0.034463351442878376,True,6,3,2,False,False,False,False,False,False
47123,0.19973840736442994,0.17098147976479713,0.29690494870651984,0.07257189099693329,0.27651583055261164,0.9916952313988248,0.025794442834158327,True,3,3,2,False,False,False,False,False,False
47193,0.17364565411499935,0.12444402600288967,0.2124658999199727,0.07332419396273346,0.2797123609709888,0.9907408691565016,0.028758701454036584,True,6,4,1,False,False,False,False,False,False
47310,0.3240611393398029,0.10747721049556487,0.18168076565575073,0.12928800531699114,0.5175022321460061,0.912105667482473,0.2730004202176518,True,2,4,1,False,False,False,False,False,False
47447,0.2886882209344516,0.22958676448327578,0.40324025705430244,0.1099881995642347,0.4354974827803848,0.9912018395039077,0.027326922968667566,True,2,3,2,False,False,False,False,False,False
47541,0.22063454312944117,0.07699705133844875,0.12637658723514003,0.04435663998728755,0.15662941216191711,0.8780113756087556,0.3788976299912663,True,5,3,3,False,False,False,False,False,False
47567,0.2757426277063059,0.22042834017543536,0.3866229182352493,0.0707280543912767,0.2686813807837879,0.9446480088684104,0.17192358409988062,True,4,4,2,False,False,False,False,False,False
47604,0.25550195980753304,0.06668244781101434,0.10766143975580304,0.07396923651338012,0.28245314258162163,0.8788183057046068,0.3763912970851745,True,5,2,4,False,False,False,False,False,False
47857,0.2621900389259933,0.08967796259218508,0.14938523935199854,0.07772783282750287,0.29842339392273487,0.8909334676636285,0.33876148350324653,False,6,1,4,True,False,False,False,False,False
47968,0.2778438145271254,0.05049513817253176,0.07829066594252701,0.12269703150441796,0.48949722719935046,0.9144420636617003,0.2657435504394988,False,8,3,3,True,False,True,False,True,False
47993,0.1870524466041382,0.04383180947241056,0.06620050862388835,0.08888595991992132,0.34583420350939814,0.9519889243171831,0.1491226276791281,False,6,3,3,True,False,False,False,False,False
48032,0.32326868572010253,0.05446722089834645,0.08549774024412543,0.08955365231733052,0.34867122417190155,0.8275480914235058,0.5356370927442806,False,6,3,3,True,False,True,False,False,False
48057,0.23274370624879837,0.03969184152909074,0.05868881799875873,0.12617414631054638,0.5042714654401331,0.9564485984965303,0.13527083530750328,True,5,4,2,False,False,False,False,False,False
48098,0.3525132634160592,0.09291892116556631,0.1552657385407384,0.08500200012377089,0.32933128354690183,0.8155372878441944,0.5729427681605374,False,5,4,2,False,False,True,False,False,False
48114,0.3480281922579789,0.15019070400031434,0.25918149829883325,0.06925390644509215,0.262417735729358,0.8317823824313502,0.5224853427457454,False,4,3,3,False,False,True,False,False,False
48183,0.4612936244985802,0.1945172045191647,0.33960892260522707,0.06670391588342867,0.2515828423852088,0.7447885317446501,0.7926891085053048,True,4,4,1,False,False,False,False,False,False
48285,0.29639996780523564,0.2051129495099735,0.35883418217327534,0.10358133655927394,0.4082747634601844,0.960691945343596,0.12209095778224732,True,1,1,4,False,False,False,False,False,False
48769,0.1764846254785489,0.03361724872161657,0.04766688196734281,0.10483150395626498,0.41358671661498125,0.978042398435776,0.06820027785332261,True,7,4,1,True,False,False,False,False,False
49165,0.17845891265243,0.09995525942517341,0.1680326963683267,0.0870010044474344,0.3378250399423208,0.990496085590119,0.02951900164664245,True,2,3,2,False,False,False,False,False,False
49169,0.27284711486357377,0.15952312314439063,0.27611453892960763,0.1098011037681134,0.4347025139571314,0.9653173864441853,0.10772429170398234,False,6,2,3,False,False,False,False,False,True
49290,0.20212472808850288,0.1089814992862855,0.18441019548744225,0.09519826188238444,0.37265513357383556,0.9841246141908919,0.049308855204230784,True,6,2,3,False,False,False,False,False,False
49457,0.14153105939095856,0.06821850834573992,0.11044851725889045,0.08116607847292945,0.31303247735200085,0.9996418444732132,0.0011121835619843923,True,5,3,2,False,False,False,False,False,False
49568,0.24705367293403255,0.02036647303407655,0.023624249543485763,0.12216941934866242,0.4872554065743523,0.9258593444606222,0.23028136268425958,False,8,3,3,False,False,False,False,True,False
49672,0.2251571975275796,0.08693386417257426,0.14440625916296493,0.07763916781499522,0.2980466568601274,0.9249780485471895,0.23301867655964648,True,6,3,3,False,False,False,False,False,False
49815,0.2134885775475183,0.017790499153067494,0.018950319909857273,0.12264982548735848,0.48929664913928583,0.9574312327327128,0.13221876359341178,True,5,5,1,False,False,False,False,False,False
49955,0.25333650741822905,0.16549592644088892,0.2869517848074276,0.04942974170889706,0.1781849884467962,0.9050637297102382,0.29487274900046345,True,4,2,3,False,False,False,False,False,False
49967,0.17875049093926007,0.17980605037647193,0.3129165326709494,0.05829557141630447,0.21585584132418262,0.9975919749091675,0.007479098822648189,True,1,2,3,False,False,False,False,False,False
49980,0.2570841902417696,0.17010526352897057,0.29531511386374887,0.07308643404234548,0.2787021206125944,0.9364987264892903,0.1972353362489656,True,5,1,4,False,False,False,False,False,False
50072,0.2399987017984726,0.13087044723969654,0.2241262047384071,0.11658677857805101,0.46353480217775606,0.9895894249938579,0.03233509847925464,False,7,2,3,False,False,False,False,True,False
50110,0.19053029211618963,0.03727129937969012,0.054296908684407036,0.09848508244543527,0.38662081281100913,0.9579288514671971,0.13067315485315267,True,4,4,1,False,False,False,False,False,False
50216,0.26316436077623245,0.24610429387235022,0.4332101921747949,0.07725927193448218,0.29643248172978676,0.9807306929246997,0.05985040842411582,True,7,2,4,False,False,False,False,False,False
50775,0.20930228705156764,0.14490295476593368,0.24958723648431244,0.08355266876491708,0.32317308401095224,0.9822451335869904,0.05514654065943825,True,3,3,3,False,False,False,False,False,False
50865,0.35690414909241114,0.3889454887515961,0.6923858377708156,0.08687188338578412,0.33727640538951237,0.9867835403444365,0.04105020411690552,True,6,1,4,False,False,False,False,False,False
51121,0.14175389380527376,0.007346283482096533,0.0,0.09898413747603042,0.3887412943965693,0.9882419442683181,0.036520387019251976,True,3,2,3,False,False,False,False,False,False
51152,0.19281674467852336,0.049362130874533214,0.07623490116002139,0.12351570262365358,0.4929757554708695,0.9970251774388517,0.009239577404679178,True,5,4,1,False,False,False,False,False,False
51153,0.19144224125089845,0.12805064417698403,0.2190098636167162,0.08932424503720378,0.347696474127759,0.9975464865856016,0.007620386008220126,True,4,3,2,False,False,False,False,False,False
51526,0.14082164178344178,0.06594426387616978,0.10632205514729647,0.06331346433200614,0.2371768357511277,0.9745762934411495,0.0789660344519012,True,5,0,5,False,False,False,False,False,False
51648,0.2793137479036268,0.10784599836207918,0.18234990618956262,0.1281950484951851,0.5128582657046936,0.9540460831694828,0.1427330718166241,True,8,3,2,False,False,False,False,False,False
51743,0.03519385446176839,0.021199926930782865,0.02513649502656218,0.02371631421616557,0.06892880193977069,0.9962921826798308,0.011516266418972299,True,4,1,4,False,False,False,False,False,False
52152,0.26990730792154366,0.0409841425255639,0.06103361037709507,0.12849279887924978,0.5141234051538435,0.924480229255142,0.23456490823369236,False,7,3,2,True,False,False,False,True,True
52193,0.23544361599092098,0.18826474474086852,0.3282642590368987,0.05008238714578937,0.18095807467173536,0.9365395576478853,0.1971085142641288,False,5,1,4,True,False,False,False,False,False
52216,0.26983860107539104,0.1328344014761797,0.22768966629858142,0.08845637998884048,0.34400892117070136,0.9234331278046312,0.2378172157568903,False,6,2,3,False,False,False,False,False,True
52278,0.28582497446625527,0.061693852767417394,0.09860997290036018,0.1445916137080883,0.5825271648618342,0.9432268281224485,0.17633778563657143,True,2,3,2,False,False,False,False,False,False
52348,0.24174947176570238,0.04520965749253239,0.06870052026583913,0.1439791636031578,0.5799248683414872,0.9753306399501358,0.07662302668978083,True,6,5,1,False,False,False,False,False,False
52404,0.2793878104227465,0.14765354519601265,0.2545779959853696,0.10305957119068583,0.40605778579590823,0.942843743757035,0.17752764948696176,True,5,3,3,False,False,False,False,False,False
52448,0.35422967865452937,0.25989819108666734,0.4582382817173672,0.11030258124499161,0.43683328850122377,0.9460343915346584,0.16761746574499714,False,8,3,3,False,True,False,False,False,False
52552,0.2980506449139472,0.030969078257278286,0.0428619565372286,0.15498564051782548,0.6266913173072707,0.9276889270697263,0.22459866089734237,False,6,5,1,False,True,False,False,False,False
52758,0.25027747173570475,0.08284554470846918,0.13698828119513876,0.12470149840957097,0.4980141940680599,0.9627077205473334,0.11582993994391566,True,2,3,2,False,False,False,False,False,False
53009,0.13954527618623427,0.03156437304605622,0.04394207849596674,0.07786507952893822,0.2990065542662454,0.9756319367613406,0.07568719579649064,True,6,2,3,False,False,False,False,False,False
53010,0.2368704618673552,0.029526010386334567,0.040243607906030925,0.07294060171422957,0.27808247999704877,0.8737011293679802,0.3922852976989859,False,6,3,2,False,True,False,False,False,False
53020,0.10608465626144625,0.02759355456059218,0.036737298072610836,0.07191741899056568,0.27373498324582846,0.9974945545376324,0.007781687465899467,True,5,0,5,False,False,False,False,False,False
53053,0.16961168617634811,0.03656579133289101,0.05301681225524369,0.09471843919690891,0.37061637009784876,0.972568623850302,0.08520187617595187,True,4,3,2,False,False,False,False,False,False
53090,0.2627378673088528,0.08398421206881843,0.13905431577631902,0.10520141729884236,0.41515847600643135,0.9246618442850661,0.23400081014380802,False,7,4,1,True,False,False,False,False,False
53410,0.27993379856827655,0.1291190600124537,0.22094843157784924,0.09598957023407434,0.3760173976236686,0.9218174373115676,0.24283556650331184,False,7,2,3,False,False,False,True,False,False
53573,0.1656880896253725,0.04947766859623161,0.0764445365081238,0.09466475669762926,0.3703882735068704,0.9838275759740296,0.050231458861123235,False,6,2,3,True,False,False,False,False,False
53594,0.23377394643444493,0.045382954519948615,0.06901495595085591,0.14200773159165667,0.5715482665214702,0.9804382893517164,0.060758616831008694,True,6,4,1,False,False,False,False,False,False
53623,0.11068360983106895,0.0472748904796707,0.07244774523970092,0.05856465766161759,0.21699918703384022,0.9862833187971367,0.04260389721966573,True,4,2,3,True,False,False,False,False,False
53717,0.33830392907511125,0.032920209754407376,0.04640215210783171,0.1568569287160088,0.6346424087145482,0.8925092054043973,0.33386722640295374,True,2,2,3,False,False,False,False,False,False
53781,0.14390995177813012,0.0477121911559097,0.07324119761301405,0.06734141770535018,0.25429158348843645,0.9664529969311555,0.10419707423293989,True,5,1,4,False,False,False,False,False,False
54149,0.10214373021199535,0.03178542444691923,0.04434316124787881,0.06578437852806265,0.24767573413110908,0.9953597874572424,0.014412295256998164,True,4,2,3,False,False,False,False,False,False
54187,0.2853058571533299,0.09603772838501545,0.16092460239491993,0.12420222183537073,0.49589277114515984,0.9358983222081085,0.19910019791990996,True,3,3,2,False,False,False,False,False,False
54213,0.130203777310402,0.06742177378580486,0.10900289651821829,0.06418931377048678,0.24089831432996608,0.9868930322776359,0.04071012108302163,False,6,1,5,True,False,False,False,False,False
54340,0.15967187099606087,0.03977666157405825,0.05884271820893634,0.09175874195843639,0.35804063574340345,0.9799960363559879,0.06213225903584285,True,4,3,3,False,False,False,False,False,False
54464,0.2674571140156808,0.054435108312933106,0.08543947413914572,0.1406646132509651,0.5658413654102479,0.9513553542866128,0.15109050249764866,False,7,4,2,False,False,True,False,False,False
54528,0.2278724351971764,0.04107570529938303,0.06119974481077295,0.12153078655130707,0.4845418599638476,0.9556099451915064,0.1378757008169087,False,8,4,1,False,False,False,False,False,True
54535,0.16153479026431247,0.019677517644838126,0.02237418678712422,0.0847759644397217,0.32837085939260724,0.9569030434974621,0.13385932461320593,True,6,3,2,False,False,False,False,False,False
54632,0.2335073735307546,0.03835003674760851,0.05625420436507641,0.1010435544322618,0.397491743675622,0.9205487336974147,0.24677617255156536,False,6,2,3,False,False,False,False,False,True
54760,0.23995092162491694,0.06418831802942634,0.10313601068129974,0.11359209432520453,0.4508104082263416,0.9465852976186139,0.16590634596710951,False,6,5,1,False,False,True,False,False,False
54952,0.17197379592578568,0.05008479487489062,0.0775461259015952,0.0901835595056679,0.3513476957263281,0.971980831150571,0.08702756614943374,True,6,4,1,False,False,False,False,False,False
55034,0.17963315319941195,0.09884964408435823,0.16602663243152696,0.06146155270646692,0.22930807527523875,0.9537783183881635,0.1435647518914701,False,6,2,3,False,False,True,False,False,False
55226,0.07556698053837223,0.022320257169850352,0.027169258146728777,0.04759675581162183,0.1703966432674513,0.9906197044619112,0.0291350402009366,True,5,6,0,False,False,False,False,False,False
55327,0.19343725803083656,0.022049978050739116,0.02667885504385641,0.10816633174678095,0.4277563782500323,0.959473152397603,0.12587654079862087,True,0,6,0,False,False,False,False,False,False
55411,0.11010002469214812,0.11846551864853895,0.2016183044166286,0.030562606929466482,0.09801865523830641,0.9901277310794936,0.030663114421509374,True,5,3,2,False,False,False,False,False,False
55533,0.27521088959796297,0.1295626932013607,0.22175337386526145,0.12462880223120411,0.4977053084780606,0.9658165172514681,0.10617398645056697,True,5,3,2,False,False,False,False,False,False
55580,0.26640498452177513,0.22145453408228938,0.38848487737484083,0.06440502247654557,0.24181485922181337,0.9456165721313521,0.16891521696867118,False,6,1,4,False,True,False,False,False,False
55713,0.14034033787215208,0.10921433853535531,0.18483266648923397,0.04891008771246457,0.17597698198910408,0.9806144805751271,0.0602113651381182,True,5,4,1,False,False,False,False,False,False
55769,0.24045696847573875,0.14897407837633775,0.25697401374362944,0.0823589010181952,0.3181007726040507,0.9528989370491906,0.1462961190795361,True,5,3,2,False,False,False,False,False,False
55794,0.21544140353690544,0.17693713786220436,0.30771108578517964,0.06720101247133413,0.253695002560493,0.9726599802578928,0.0849181222650437,True,4,3,2,False,False,False,False,False,False
55940,0.18437145784641795,0.1939202556154431,0.33852579936727967,0.03176382224401558,0.10312261131256256,0.9641127312059463,0.11146596285941168,True,4,2,4,False,False,False,False,False,False
56000,0.17064196861092762,0.04216192845486656,0.0631706229445059,0.060902463051476154,0.22693250696031508,0.928582641196437,0.22182277592796185,True,5,3,3,False,False,False,False,False,False
56147,0.10388296558618133,0.025576476207849915,0.03307744641194896,0.06720815219046593,0.25372533918073903,0.9920005529154285,0.024846111165856,False,5,3,2,False,False,False,False,False,True
56394,0.18597083469079168,0.19059749480213053,0.33249687557061536,0.02843019057688836,0.08895803199802607,0.9560665130506987,0.13645759650373357,True,4,2,3,False,False,False,False,False,False
56672,0.2507366027580512,0.036454781974288086,0.05281539331438819,0.14553774347027226,0.5865472640798883,0.9636680487860516,0.11284715087987707,True,6,2,3,False,False,False,False,False,False
56816,0.2451953895056802,0.0720580438846882,0.11741509369320988,0.13307864664246535,0.5336086425323429,0.9727744969463012,0.08456243229148785,False,7,4,2,False,False,True,False,True,False
56867,0.057471728033349635,0.05273155578891445,0.08234849379840778,0.015238993379781565,0.03290872073349523,0.9815975410352762,0.057157969568145894,False,5,4,2,False,False,True,False,False,False
56956,0.12333718062476483,0.03578793770336259,0.05160544968030399,0.05431384413581743,0.19893750795536297,0.9615362354735175,0.1194685842386275,True,5,1,4,False,False,False,False,False,False
57121,0.1446429273308172,0.052990000956653,0.08281742500033756,0.08667441053467687,0.33643734452698254,0.9952755259086941,0.014674012465131558,True,6,1,5,False,False,False,False,False,False
57212,0.15093480319808847,0.10494887392223938,0.17709327068114186,0.07020403868693112,0.2664548414574855,0.9970197943102617,0.009256297455638052,True,3,3,3,False,False,False,False,False,False
57266,0.14863718189931863,0.06537845972396736,0.1052954419454681,0.0713882641890361,0.2714866079289499,0.9777432306979428,0.06912949582353789,True,6,2,3,False,False,True,False,False,False
57334,0.26820038139837915,0.05390498073017721,0.08447759364924105,0.16382298809364024,0.6642411497924016,0.9820082186684707,0.05588240075349482,True,4,2,3,False,False,False,False,False,False
57343,0.21319082557907806,0.06678699861019541,0.10785114007928633,0.10019753886050117,0.393897029002821,0.9556264915524715,0.13782430765512688,True,2,2,3,False,False,False,False,False,False
57352,0.24798701459130731,0.06458075881242342,0.10384806782544123,0.1198886264761781,0.477564332464124,0.9476663316582907,0.16254864348435671,False,6,3,2,False,False,True,False,False,False
57644,0.14995904288159778,0.04770409022189362,0.07322649901849917,0.09063454015079396,0.35326390956008785,0.9924704133226643,0.023386720066206346,True,5,2,4,False,False,False,False,False,False
57690,0.117091561356375,0.039173580901628424,0.05774846929316931,0.0757996250405777,0.29023045155236654,0.9989388268727362,0.0032957632235891543,True,3,3,3,False,False,False,False,False,False
57703,0.11070488602718721,0.04536646188255293,0.06898503118056663,0.054849253433523,0.2012124585858945,0.9800652862052331,0.061917168315100524,True,3,3,3,False,False,False,False,False,False
57732,0.13222884485610667,0.04984798970105815,0.07711645899870775,0.05969598517240649,0.22180619028357115,0.9685242037372954,0.09776388528604107,False,7,3,2,False,False,True,False,False,True
57781,0.21040948058922893,0.06559238561507134,0.10568359594392387,0.11360545118255463,0.45086716142652083,0.975956955488174,0.0746776843972421,False,5,5,0,False,False,False,False,False,True
57898,0.25692321590121725,0.22387575526561948,0.3928780187501341,0.0766018549665513,0.2936391213004374,0.9728742791889431,0.08425250765308023,True,6,2,3,False,False,False,False,False,False
57939,0.1683430753446488,0.1301752945355001,0.22286489737500795,0.05821242954294764,0.21550257204397544,0.9785377353031655,0.06666175661496299,True,5,3,2,False,False,False,False,False,False
57944,0.27504165303607414,0.01760559314006918,0.018614820509044106,0.1789458139063876,0.7284979385063075,0.9748833865846372,0.0780122000928708,False,6,4,1,False,True,False,False,False,False
58130,0.2728221347765919,0.03214097071032285,0.04498827579228447,0.16434834971021664,0.6664734078910362,0.9655490570019994,0.10700472064645505,True,5,3,3,False,False,False,False,False,False
58180,0.3202365358968956,0.027558954869826506,0.03667451928390639,0.18565170479100634,0.7569912253461413,0.946219066630271,0.16704386306063912,True,5,4,2,False,False,False,False,False,False
58212,0.26575495042725844,0.06646587417797911,0.10726848160946134,0.13983834346675011,0.5623305504605555,0.9588970826353187,0.12766581921175846,False,7,5,0,False,False,False,False,False,True
58228,0.20000387659270635,0.08236272277821154,0.1361122335984477,0.08881551321900447,0.3455348759344822,0.9618916960198343,0.11836452024518918,False,6,4,1,False,False,False,False,False,True
58229,0.14064004504898228,0.07849390172573478,0.1290925205890543,0.056162885052351494,0.20679407080732323,0.9723008630935122,0.08603354375056926,False,5,3,2,False,False,False,False,False,True
